sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,ind_dryweight,count,totcount,abundance,tot_dryweight,biomass_dry,tot_ww,biomass_wet,lab.processor,processor.notes
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,0.003,5,28,1.65,0.08,0.00,0.52,0.03,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,1,6,0.33,0.02,0.00,0.10,0.01,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C3,NA,<2,0.003,3,17,0.99,0.05,0.00,0.31,0.02,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,39,217,12.84,0.43,0.03,2.71,0.16,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,5,28,1.65,9.72,0.58,60.76,3.60,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,NA,2.85,0.136,4,4,0.24,0.54,0.03,3.40,0.20,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,NA,2.87,0.136,80,80,2.85,10.88,0.39,68.00,2.43,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,0.03,1,6,0.33,0.17,0.01,1.04,0.06,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,22,122,7.24,0.61,0.04,4.70,0.28,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,128,711,42.13,1.42,0.08,6.18,0.37,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,Decapod ,Pinnotheridae,Pinnotheridae,Pinnotheridae,NA,NA,3.3,0.095,89,89,5.35,8.46,0.51,46.97,2.82,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,<2,0.1,4,22,1.32,2.22,0.13,12.35,0.73,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,4,22,1.32,0.22,0.01,4.12,0.24,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,0.0015,1,6,0.33,0.01,0.00,0.05,0.00,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,3.4,0.57,8,8,0.29,4.56,0.16,25.33,0.90,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,74,411,24.35,2.80,0.17,17.47,1.04,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,0.005,1,6,0.33,0.03,0.00,0.21,0.01,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,11,61,3.62,0.73,0.04,4.58,0.27,Andrea Le,
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,36,3600,1440.00,19.80,7.92,123.75,49.50,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,78,7800,3120.00,312.00,124.80,1950.00,780.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,0.0026,8,800,320.00,2.08,0.83,13.00,5.20,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,0.018,3,300,120.00,5.40,2.16,33.75,13.50,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,2000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,9,2,1,1,0.40,2.00,0.80,50.00,20.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,5.15,0.8,4,4,1.60,3.20,1.28,80.00,32.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,6,600,240.00,210.00,84.00,1312.50,525.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,0.0045,33,3300,1320.00,14.85,5.94,275.00,110.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,0.03,1,100,40.00,3.00,1.20,18.75,7.50,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,171,17100,6840.00,85.50,34.20,657.69,263.08,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,2,200,80.00,0.40,0.16,1.74,0.70,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,17,1700,680.00,17.00,6.80,314.81,125.93,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,0.0015,1,100,40.00,0.15,0.06,0.94,0.38,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,2,200,80.00,1.36,0.54,8.50,3.40,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,2000,1,5-10,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,NA,NA,Other,Pleurobrachiidae,Pleurobrachiidae,Pleurobrachiidae,NA,NA,10,5,1,1,0.40,5.00,2.00,125.00,50.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,0.005,77,7700,3080.00,38.50,15.40,296.15,118.46,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
JSPK1044,J09,JS,South,2015-06-07,0,250,187318,190602,88.25102025,NA,17.31926272,17.89008289,1000,0.0625,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,Decapod ,Pinnotheridae,Pinnotheridae,Pinnotheridae,NA,NA,3.45,0.095,210,3360,187.81,319.20,17.84,1773.33,99.12,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,16,800,325.07,4.40,1.79,27.50,11.17,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,85,4250,1726.94,170.00,69.08,1062.50,431.73,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,0.0026,3,150,60.95,0.39,0.16,2.44,0.99,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,0.018,1,50,20.32,0.90,0.37,5.63,2.29,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,8.5,1.6,1,1,0.41,1.60,0.65,40.00,16.25,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,0.0003,7,350,142.22,0.11,0.04,0.66,0.27,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,1,50,20.32,0.15,0.06,0.94,0.38,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,47,2350,954.89,4.70,1.91,29.38,11.94,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,17,850,345.39,297.50,120.89,1859.38,755.53,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,1000,1,1-2,Chordata,Actinopterygii,NA,NA,NA,NA,Other,Actinopterygii,Actinopterygii,Egg (fish),NA,NA,<2,0.02,2,2,0.81,0.04,0.02,0.74,0.30,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,0.0045,48,2400,975.21,10.80,4.39,200.00,81.27,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,0.03,2,100,40.63,3.00,1.22,18.75,7.62,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,334,16700,6785.85,83.50,33.93,642.31,260.99,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,5,250,101.58,0.50,0.20,2.17,0.88,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod veliger,veliger,NA,<2,0.0026,2,100,40.63,0.26,0.11,1.13,0.46,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Cnidaria,Hydrozoa,NA,NA,NA,NA,Other,Hydrozoa,Hydrozoa,Hydromedusae,NA,NA,<2,0.1,9,450,182.85,45.00,18.29,1125.00,457.13,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,60,3000,1219.01,30.00,12.19,555.56,225.74,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,2-5,Arthropoda,Malacostraca,Decapoda,Crangonidae,NA,NA,Decapod ,Crangonidae,Crangonidae,Crangonidae,NA,NA,3.5,0.57,1,50,2.91,28.50,1.66,158.33,9.23,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,27,1350,548.56,9.18,3.73,57.38,23.31,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Phoronida,NA,NA,NA,NA,NA,Other,Phoronida,Phoronida,Phoronidae,NA,NA,<2,0.0045,1,50,20.32,0.23,0.09,5.63,2.29,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,0.005,30,1500,609.51,7.50,3.05,57.69,23.44,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,platyhedos,Other,Amphinema,Amphinema,Amphinema platytiedos,NA,NA,8.75,5,2,2,0.38,10.00,1.89,250.00,47.30,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,platyhedos,Other,Amphinema,Amphinema,Amphinema platytiedos,NA,NA,5.4,1,3,3,0.57,3.00,0.57,75.00,14.19,Andrea Le,
QPK1041,D07,DI,Central,2015-06-05,0,250,80490,83309,75.75506276,NA,14.86693107,15.0608478,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,Amphipod ,Hyperiidae,Hyperiidae,Hyperiid amphipod,NA,NA,4.35,0.2,2,2,0.13,0.40,0.03,1.67,0.11,Sam James,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,32,1600,93.26,8.80,0.51,55.00,3.21,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,Other,Aequorea,Aequorea,Aequorea victoria,NA,NA,13,40,1,1,0.06,40.00,2.33,1000.00,58.29,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,<C5,NA,1.75,0.1,2,2,0.12,0.20,0.01,1.25,0.07,Andrea Le,
JSPK1040,J07,JS,South,2015-06-06,0,250,169602,174228,124.3146223,NA,24.39674463,25.12603073,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,NA,2.9,0.13,4,4,0.16,0.52,0.02,3.25,0.13,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,<C5,NA,<2,0.05,4,200,11.66,10.00,0.58,62.50,3.64,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,NA,<2,0.05,6,300,17.49,15.00,0.87,93.75,5.46,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,F,<2,0.05,2,100,5.83,5.00,0.29,31.25,1.82,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,1000,1,5-10,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,Amphipod ,Themisto,Themisto,Hyperiid (themisto),NA,NA,5.1,0.5,1,1,0.06,0.50,0.03,2.08,0.13,Andrea Le,Themisto
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,34,1700,99.09,68.00,3.96,425.00,24.77,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,0.0026,1,50,2.91,0.13,0.01,0.81,0.05,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.9,0.25,7,7,0.32,1.75,0.08,10.94,0.50,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.9,0.25,44,44,2.93,11.00,0.73,68.75,4.57,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,<C5,NA,<2,0.08,1,50,2.91,4.00,0.23,25.00,1.46,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,0.018,3,3,0.17,0.05,0.00,0.34,0.02,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,1,50,2.91,0.90,0.05,5.63,0.33,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,0.018,3,150,8.74,2.70,0.16,16.88,0.98,Andrea Le,
JSPK1014,J07,JS,South,2015-05-26,0,250,83272,88179,131.8659429,NA,25.87869129,26.13655315,2000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,12,0.5,1,1,0.04,0.50,0.02,5.38,0.21,Andrea Le,
JSPK1040,J07,JS,South,2015-06-06,0,250,169602,174228,124.3146223,NA,24.39674463,25.12603073,2000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,12,0.5,1,1,0.04,0.50,0.02,5.38,0.21,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,0.0003,5,250,14.57,0.08,0.00,0.47,0.03,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,0.003,6,300,17.49,0.90,0.05,5.63,0.33,Andrea Le,
